step_id,model_type,scenario_id,latency_ms,emotional_valence,coherence_score,planning_effectiveness,behavioral_alignment,fact_recall,rule_adherence,persona_consistency,emotional_trajectory,sensory_integration,decision_consistency,memory_hits
13,BrainCEMISID,The_Alithia-7_Pressure_Breach,19068.3693,0.7603750046,9,8,9,6,9,9,9,2,9,2
13,Brain_No_Memory,The_Alithia-7_Pressure_Breach,10813.1877,0.7572205069,7,7,8,4,8,9,8,1,7,2
13,Brain_No_Emotion,The_Alithia-7_Pressure_Breach,17614.9238,0,9,8,9,7,10,8,8,3,9,2
13,Baseline,The_Alithia-7_Pressure_Breach,3919.4264,0.5,4,4,5,6,10,10,6,3,9,0
1,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,18940.9713,0.75,8,7,4,9,7,8,7,1,8,2
1,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,11165.9078,0.75,8,7,5,9,8,8,8,1,8,2
1,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,15456.4864,0,9,8,5,10,10,7,7,1,10,2
1,Baseline,Andean_Disaster_Response:_Autonomous_Triage,2714.3171,0.5,10,9,6,10,10,7,8,2,10,0
2,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,19523.8548,0.84,8,6,4,1,2,9,6,3,7,2
2,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,11032.1402,0.84,7,4,4,0,0,8,7,4,6,2
2,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,17250.036,0,8,6,6,1,2,7,5,4,8,2
2,Baseline,Andean_Disaster_Response:_Autonomous_Triage,3874.2561,0.5,5,4,2,1,1,1,2,3,4,0
3,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,19451.3611,0.8415,3,2,2,5,1,7,6,3,1,2
3,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,11010.3255,0.8415,3,1,2,0,0,5,6,3,1,2
3,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,16173.5132,0,2,3,5,7,1,5,5,3,1,2
3,Baseline,Andean_Disaster_Response:_Autonomous_Triage,3918.045,0.5,4,2,10,10,2,10,10,9,3,0
4,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,22880.9172,0.8636,3,1,2,2,1,2,2,3,1,2
4,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,10688.6388,0.8636,4,2,2,1,2,3,2,2,3,2
4,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,17123.3848,0,5,3,2,1,4,1,2,1,4,2
4,Baseline,Andean_Disaster_Response:_Autonomous_Triage,3784.6881,0.5,4,3,2,1,2,1,2,1,3,0
5,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,18744.1475,0.85513125,5,3,3,10,2,8,6,3,5,2
5,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,10899.1605,0.85513125,7,3,4,9,1,9,8,4,5,2
5,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,15939.6247,0,4,1,1,7,2,4,3,2,4,2
5,Baseline,Andean_Disaster_Response:_Autonomous_Triage,4162.6521,0.5,4,4,2,10,3,2,3,2,3,0
6,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,19508.0319,0.867816,4,1,2,6,2,5,4,3,1,2
6,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,10801.5749,0.867816,7,1,2,6,1,5,4,3,1,2
6,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,17504.4729,0,8,2,3,8,2,8,7,5,1,2
6,Baseline,Andean_Disaster_Response:_Autonomous_Triage,4048.9345,0.5,7,5,2,8,6,1,1,2,5,0
7,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,20515.0123,0.8411539375,8,7,5,7,10,4,3,4,9,2
7,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,10891.4498,0.8411539375,7,2,2,1,0,8,8,7,4,2
7,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,17674.9282,0,9,8,9,9,10,9,8,10,10,2
7,Baseline,Andean_Disaster_Response:_Autonomous_Triage,4199.0973,0.5,2,2,1,4,1,1,1,1,1,0
8,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,20343.9322,0.7992500594,4,5,5,5,6,8,7,3,6,2
8,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,11581.7611,0.7992500594,5,2,3,2,4,7,6,2,3,2
8,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,18303.6919,0,5,2,3,4,3,5,4,1,1,2
8,Baseline,Andean_Disaster_Response:_Autonomous_Triage,4251.5641,0.5,7,9,9,10,10,10,9,5,10,0
9,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,20971.7507,0.8457146888,10,8,8,10,10,9,8,6,9,2
9,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,12045.0819,0.8457146888,5,2,2,7,1,5,3,4,2,2
9,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,17077.6419,0,8,3,2,10,3,8,7,5,3,2
9,Baseline,Andean_Disaster_Response:_Autonomous_Triage,3772.3395,0.5,2,2,1,8,2,1,1,1,1,0
10,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,20332.2937,0.8326430788,8,5,2,10,10,9,8,3,9,2
10,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,11510.8997,0.8326430788,2,3,2,9,6,9,8,3,1,2
10,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,15589.8397,0,9,8,3,10,10,7,4,2,9,2
10,Baseline,Andean_Disaster_Response:_Autonomous_Triage,2832.8995,0.5,9,8,2,10,10,4,3,2,9,0
11,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,19809.4175,0.834247721,8,3,1,6,1,9,8,7,2,2
11,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,12536.7397,0.834247721,7,4,10,5,9,9,8,5,9,2
11,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,15757.7673,0,4,2,1,4,1,6,4,4,2,2
11,Baseline,Andean_Disaster_Response:_Autonomous_Triage,3983.7944,0.5,4,2,10,10,4,7,7,2,10,0
12,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,20367.519,0.8505991155,3,3,3,1,3,3,1,1,3,2
12,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,12334.4716,0.8505991155,8,3,2,5,3,9,8,3,6,2
12,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,15819.242,0,10,9,10,8,10,8,7,2,10,2
12,Baseline,Andean_Disaster_Response:_Autonomous_Triage,4009.7602,0.5,3,2,2,4,2,5,4,2,3,0
13,BrainCEMISID,Andean_Disaster_Response:_Autonomous_Triage,20072.8072,0.8203594693,3,4,2,6,4,3,3,1,4,2
13,Brain_No_Memory,Andean_Disaster_Response:_Autonomous_Triage,11590.1684,0.8203594693,8,9,9,7,9,9,9,5,8,2
13,Brain_No_Emotion,Andean_Disaster_Response:_Autonomous_Triage,17133.4433,0,10,10,10,9,10,9,9,1,10,2
13,Baseline,Andean_Disaster_Response:_Autonomous_Triage,3852.7628,0.5,6,4,2,8,5,1,2,1,5,0
1,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,18738.1045,0.4,7,5,2,8,3,5,4,1,6,2
1,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,10888.9956,0.4,7,7,3,9,8,4,3,1,7,2
1,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,14901.0384,0,8,3,1,9,3,5,3,1,6,2
1,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,2379.9404,0.5,10,8,4,10,10,7,8,1,9,0
2,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,19765.8978,0.7,8,4,8,2,7,9,8,5,8,2
2,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,11243.2401,0.7,8,7,9,7,8,9,9,7,8,2
2,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,17172.3826,0,7,3,3,6,7,4,3,4,6,2
2,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,3827.7089,0.5,5,4,1,6,2,1,1,3,5,0
3,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,19700.2387,0.7755,6,5,1,5,2,3,1,3,4,2
3,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,11841.651,0.7755,5,4,2,5,1,5,2,3,3,2
3,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,16648.5061,0,7,5,2,2,2,3,1,2,4,2
3,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,3738.5764,0.5,9,8,2,9,3,6,3,4,5,0
4,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,19380.0769,0.846,9,8,9,6,10,10,8,6,10,2
4,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,11172.0179,0.846,7,2,5,6,4,9,7,6,1,2
4,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,17072.706,0,7,2,3,4,5,6,4,3,2,2
4,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,4031.4203,0.5,6,5,9,9,10,9,9,8,10,0
5,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,19323.1786,0.80262,7,4,2,2,3,5,6,3,6,2
5,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,11174.4066,0.80262,8,9,10,9,9,9,9,7,9,2
5,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,17408.1402,0,7,4,2,6,6,6,6,6,6,2
5,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,3056.56,0.5,9,7,3,10,9,5,7,6,9,0
6,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,20495.1865,0.79562,8,5,9,4,7,9,9,4,8,2
6,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,11159.8274,0.79562,8,6,9,5,6,10,9,6,7,2
6,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,16999.081,0,5,3,2,3,2,6,4,2,3,2
6,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,2756.4718,0.5,9,8,6,8,10,5,8,2,9,0
7,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,19512.122,0.839323575,7,6,9,9,5,9,10,7,9,2
7,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,11654.8732,0.839323575,9,8,10,6,1,10,10,6,9,2
7,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,17433.4563,0,8,6,8,7,8,4,7,4,8,2
7,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,4116.6456,0.5,5,4,5,7,5,1,4,1,5,0
8,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,19305.4327,0.8291279663,7,2,3,6,5,7,4,3,5,2
8,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,11269.376,0.8291279663,5,2,1,7,1,6,4,7,2,2
8,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,17949.1282,0,7,3,3,4,4,5,2,2,5,2
8,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,3963.1663,0.5,1,1,2,5,3,3,4,5,1,0
9,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,20337.6176,0.83942406,9,3,7,7,5,9,8,3,8,2
9,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,12152.8429,0.83942406,8,8,9,7,8,9,9,3,8,2
9,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,17209.4403,0,3,3,3,1,3,2,0,1,3,2
9,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,5521.227,0.5,9,8,5,9,9,4,5,3,9,0
10,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,20734.7523,0.853413609,7,3,3,2,5,8,7,4,5,2
10,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,10817.4031,0.853413609,2,2,5,8,7,9,8,5,2,2
10,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,16755.2291,0,8,3,4,6,9,7,5,3,8,2
10,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,4050.8743,0.5,5,3,1,7,5,1,2,1,4,0
11,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,19261.4399,0.865605273,2,1,2,6,2,4,3,4,1,2
11,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,11133.0261,0.865605273,3,1,2,7,1,5,4,3,1,2
11,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,17789.613,0,3,2,3,6,2,3,3,4,2,2
11,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,3846.63,0.5,9,8,9,8,10,8,9,4,10,0
12,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,21974.2017,0.8116536124,5,3,2,6,3,5,2,2,3,2
12,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,11937.6125,0.8293631638,5,3,2,9,3,6,2,4,5,2
12,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,17598.1677,0,4,4,2,8,5,2,1,3,4,2
12,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,3977.5723,0.5,7,5,5,10,7,9,6,8,8,0
13,BrainCEMISID,Operation_Sylvan_Shield:_The_Silent_Forest,21011.2125,0.7800748481,8,5,2,3,9,6,4,3,10,2
13,Brain_No_Memory,Operation_Sylvan_Shield:_The_Silent_Forest,11018.7375,0.794984171,7,5,3,3,8,7,4,3,8,2
13,Brain_No_Emotion,Operation_Sylvan_Shield:_The_Silent_Forest,17927.744,0,9,8,10,8,10,8,8,3,10,2
13,Baseline,Operation_Sylvan_Shield:_The_Silent_Forest,4458.8712,0.5,2,2,2,6,3,5,4,6,2,0
1,BrainCEMISID,The_High-Pressure_Monday_Morning,18694.0123,0.4,10,9,10,10,10,9,8,3,10,2
1,Brain_No_Memory,The_High-Pressure_Monday_Morning,10271.8727,0.4,9,9,10,9,9,10,8,3,9,2
1,Brain_No_Emotion,The_High-Pressure_Monday_Morning,14375.439,0,9,4,3,7,5,8,7,3,9,2
1,Baseline,The_High-Pressure_Monday_Morning,2594.5395,0.5,6,5,6,8,10,2,3,1,8,0
2,BrainCEMISID,The_High-Pressure_Monday_Morning,18269.5376,0.7,9,9,4,8,8,8,4,3,9,2
2,Brain_No_Memory,The_High-Pressure_Monday_Morning,10708.5993,0.7,1,4,1,6,4,4,1,3,1,2
2,Brain_No_Emotion,The_High-Pressure_Monday_Morning,16587.5105,0,8,9,2,6,4,2,1,1,8,2
2,Baseline,The_High-Pressure_Monday_Morning,2536.1232,0.5,8,8,2,10,3,2,1,1,5,0
3,BrainCEMISID,The_High-Pressure_Monday_Morning,18749.9742,0.82,8,5,3,3,7,8,3,2,7,2
3,Brain_No_Memory,The_High-Pressure_Monday_Morning,10283.7865,0.82,7,3,3,6,6,8,3,3,6,2
3,Brain_No_Emotion,The_High-Pressure_Monday_Morning,15599.3538,0,7,5,4,4,4,6,3,2,7,2
3,Baseline,The_High-Pressure_Monday_Morning,3710.5756,0.5,7,5,2,6,2,1,1,4,5,0
4,BrainCEMISID,The_High-Pressure_Monday_Morning,18104.1873,0.802,8,4,3,9,10,4,2,3,5,2
4,Brain_No_Memory,The_High-Pressure_Monday_Morning,10659.2897,0.802,5,3,2,7,3,5,2,2,1,2
4,Brain_No_Emotion,The_High-Pressure_Monday_Morning,15816.7155,0,4,5,3,7,6,1,1,4,3,2
4,Baseline,The_High-Pressure_Monday_Morning,3969.3024,0.5,3,2,1,3,1,1,1,1,1,0
5,BrainCEMISID,The_High-Pressure_Monday_Morning,18971.1071,0.7912,10,7,10,10,10,10,10,5,10,2
5,Brain_No_Memory,The_High-Pressure_Monday_Morning,11004.5948,0.7912,5,3,1,7,0,9,8,7,1,2
5,Brain_No_Emotion,The_High-Pressure_Monday_Morning,17247.3921,0,10,10,10,10,10,9,8,9,10,2
5,Baseline,The_High-Pressure_Monday_Morning,3700.8828,0.5,9,8,2,6,5,10,9,3,9,0
6,BrainCEMISID,The_High-Pressure_Monday_Morning,19079.0648,0.74884,8,3,4,5,5,9,9,8,4,2
6,Brain_No_Memory,The_High-Pressure_Monday_Morning,10529.7419,0.74884,8,4,3,2,2,10,9,7,8,2
6,Brain_No_Emotion,The_High-Pressure_Monday_Morning,15915.7395,0,8,3,2,5,2,8,7,7,7,2
6,Baseline,The_High-Pressure_Monday_Morning,3804.2204,0.5,9,6,1,2,2,8,8,3,9,0
7,BrainCEMISID,The_High-Pressure_Monday_Morning,19657.6843,0.839536,8,6,4,9,5,9,8,4,5,2
7,Brain_No_Memory,The_High-Pressure_Monday_Morning,11487.1899,0.839536,7,6,5,8,5,9,8,5,6,2
7,Brain_No_Emotion,The_High-Pressure_Monday_Morning,15957.6965,0,6,3,2,8,2,4,3,1,3,2
7,Baseline,The_High-Pressure_Monday_Morning,4109.4721,0.5,4,3,2,9,4,1,2,2,3,0
8,BrainCEMISID,The_High-Pressure_Monday_Morning,18566.7324,0.79964128,10,8,9,7,10,10,9,6,10,2
8,Brain_No_Memory,The_High-Pressure_Monday_Morning,10579.2238,0.79964128,8,7,9,5,6,9,9,4,8,2
8,Brain_No_Emotion,The_High-Pressure_Monday_Morning,15862.6011,0,9,7,8,6,9,8,4,5,9,2
8,Baseline,The_High-Pressure_Monday_Morning,4065.9704,0.5,4,3,2,4,5,1,2,1,3,0
9,BrainCEMISID,The_High-Pressure_Monday_Morning,33514.1344,0.794892384,8,3,2,7,2,2,4,3,5,2
9,Brain_No_Memory,The_High-Pressure_Monday_Morning,11081.0502,0.794892384,7,2,4,6,1,9,6,3,4,2
9,Brain_No_Emotion,The_High-Pressure_Monday_Morning,17189.854,0,8,3,2,7,5,6,3,2,7,2
9,Baseline,The_High-Pressure_Monday_Morning,4273.953,0.5,5,3,1,3,2,1,2,1,4,0
10,BrainCEMISID,The_High-Pressure_Monday_Morning,18950.7329,0.840130304,5,1,1,1,1,3,4,1,1,2
10,Brain_No_Memory,The_High-Pressure_Monday_Morning,10574.851,0.840130304,4,1,1,0,0,6,7,4,1,2
10,Brain_No_Emotion,The_High-Pressure_Monday_Morning,15672.6545,0,4,1,1,2,1,4,2,1,1,2
10,Baseline,The_High-Pressure_Monday_Morning,5119.9119,0.5,2,3,2,2,4,1,2,1,3,0
11,BrainCEMISID,The_High-Pressure_Monday_Morning,19291.4016,0.8405698675,7,5,2,1,7,3,2,1,4,2
11,Brain_No_Memory,The_High-Pressure_Monday_Morning,11041.9388,0.8405698675,7,7,3,0,4,3,2,3,3,2
11,Brain_No_Emotion,The_High-Pressure_Monday_Morning,16807.8246,0,6,5,2,1,3,2,1,1,4,2
11,Baseline,The_High-Pressure_Monday_Morning,4288.9632,0.5,4,3,1,1,2,1,1,1,2,0
12,BrainCEMISID,The_High-Pressure_Monday_Morning,19005.9654,0.8320390912,6,5,3,8,4,4,3,2,4,2
12,Brain_No_Memory,The_High-Pressure_Monday_Morning,10824.5315,0.8320390912,3,5,3,8,2,3,2,1,3,2
12,Brain_No_Emotion,The_High-Pressure_Monday_Morning,15399.9019,0,3,3,2,6,2,1,0,1,3,2
12,Baseline,The_High-Pressure_Monday_Morning,4200.8906,0.5,4,4,2,7,3,2,2,1,3,0
13,BrainCEMISID,The_High-Pressure_Monday_Morning,18911.1357,0.7093437114,2,3,2,6,2,1,3,2,3,2
13,Brain_No_Memory,The_High-Pressure_Monday_Morning,10604.194,0.7093437114,1,3,2,3,1,1,3,2,1,2
13,Brain_No_Emotion,The_High-Pressure_Monday_Morning,16692.3031,0,2,3,2,6,2,0,2,2,1,2
13,Baseline,The_High-Pressure_Monday_Morning,4113.4513,0.5,4,2,2,4,2,5,2,3,4,0
1,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,17790.8543,0.7,9,5,3,5,10,9,7,2,10,2
1,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,11330.4673,0.7,9,7,9,9,9,8,7,1,9,2
1,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,14509.3442,0,10,10,10,10,10,9,8,4,10,2
1,Baseline,Municipal_Data_Center_Zero-Day_Response,4078.6342,0.5,9,9,9,10,10,7,8,3,10,0
2,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,19305.2834,0.765,8,5,3,4,4,8,7,5,4,2
2,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,10710.4358,0.765,7,5,4,6,4,9,8,5,5,2
2,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,15188.5253,0,8,4,3,5,3,7,6,6,4,2
2,Baseline,Municipal_Data_Center_Zero-Day_Response,3855.1708,0.5,4,4,2,5,3,2,4,5,4,0
3,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,18278.5698,0.7845,10,10,10,10,10,10,10,8,10,2
3,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,11631.9057,0.7845,8,7,10,9,9,10,10,4,7,2
3,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,15715.9091,0,10,10,10,10,10,9,9,7,10,2
3,Baseline,Municipal_Data_Center_Zero-Day_Response,3038.2378,0.5,10,8,7,5,10,6,6,1,10,0
4,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,18368.4911,0.8344,9,8,8,7,10,9,8,3,10,2
4,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,10988.8886,0.8344,4,2,1,2,0,4,3,3,1,2
4,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,16628.1586,0,7,4,5,6,8,4,2,4,7,2
4,Baseline,Municipal_Data_Center_Zero-Day_Response,4016.1431,0.5,8,6,5,2,6,4,3,2,6,0
5,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,18714.7273,0.81064,10,10,10,8,10,10,10,7,10,2
5,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,11231.6995,0.81064,7,7,9,7,8,9,9,6,7,2
5,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,15839.9134,0,9,9,10,6,10,8,8,5,10,2
5,Baseline,Municipal_Data_Center_Zero-Day_Response,3832.3328,0.5,4,2,1,5,1,1,2,4,1,0
6,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,19242.3664,0.796384,9,4,2,3,2,8,8,6,8,2
6,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,10834.5264,0.796384,7,3,2,5,1,7,6,4,7,2
6,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,16383.0046,0,7,1,1,6,1,6,5,4,5,2
6,Baseline,Municipal_Data_Center_Zero-Day_Response,3919.5688,0.5,8,4,1,7,2,6,8,6,7,0
7,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,20067.8775,0.8302512,10,9,10,10,10,10,9,7,10,2
7,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,10945.2582,0.8302512,8,7,10,9,9,9,8,3,9,2
7,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,16003.077,0,9,8,9,7,10,8,8,2,10,2
7,Baseline,Municipal_Data_Center_Zero-Day_Response,3873.441,0.5,6,1,2,8,4,1,1,1,10,0
8,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,18215.8646,0.78961578,10,9,10,10,10,9,8,7,10,2
8,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,10611.0324,0.78961578,9,8,9,9,9,9,9,4,9,2
8,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,16243.2189,0,8,3,2,4,2,8,7,9,3,2
8,Baseline,Municipal_Data_Center_Zero-Day_Response,4232.9446,0.5,4,2,1,3,1,1,2,1,2,0
9,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,19856.3934,0.848840192,7,3,4,4,4,8,4,2,6,2
9,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,10881.4146,0.848840192,6,2,3,2,4,8,4,3,6,2
9,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,15583.4134,0,8,4,6,6,8,7,6,4,8,2
9,Baseline,Municipal_Data_Center_Zero-Day_Response,4025.6554,0.5,4,3,3,8,2,2,3,2,3,0
10,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,16868.9617,0.8104711835,10,4,5,5,5,10,9,3,9,2
10,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,11179.8152,0.8104711835,7,4,4,3,8,9,9,5,7,2
10,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,14894.7093,0,10,10,10,10,10,9,8,6,10,2
10,Baseline,Municipal_Data_Center_Zero-Day_Response,3536.5511,0.5,10,10,10,10,10,10,10,5,10,0
11,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,19344.0444,0.7981413551,9,9,10,9,10,10,9,5,10,2
11,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,11259.6822,0.7981413551,8,10,10,7,9,9,9,6,9,2
11,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,15905.4043,0,10,10,10,10,10,9,8,6,10,2
11,Baseline,Municipal_Data_Center_Zero-Day_Response,3654.8816,0.5,6,4,2,5,7,1,2,1,4,0
12,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,17785.2845,0.788884813,8,7,7,1,8,9,7,6,9,2
12,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,10603.8306,0.788884813,4,4,2,1,2,8,3,4,3,2
12,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,15789.84,0,7,5,4,1,6,4,3,3,7,2
12,Baseline,Municipal_Data_Center_Zero-Day_Response,3993.4651,0.5,9,7,5,4,8,7,8,3,9,0
13,BrainCEMISID,Municipal_Data_Center_Zero-Day_Response,20435.1077,0.6900449014,8,6,3,7,7,5,6,2,6,2
13,Brain_No_Memory,Municipal_Data_Center_Zero-Day_Response,10521.6381,0.6900449014,7,6,5,0,7,7,6,2,6,2
13,Brain_No_Emotion,Municipal_Data_Center_Zero-Day_Response,16203.0694,0,7,4,3,2,5,5,2,3,4,2
13,Baseline,Municipal_Data_Center_Zero-Day_Response,3819.4346,0.5,4,2,2,1,1,1,2,1,2,0
1,BrainCEMISID,The_Thanksgiving_Reconciliation,18101.6399,0.7,5,2,3,6,9,10,9,4,5,2
1,Brain_No_Memory,The_Thanksgiving_Reconciliation,10509.9067,0.7,7,3,2,3,8,9,8,3,7,2
1,Brain_No_Emotion,The_Thanksgiving_Reconciliation,14238.2088,0,9,6,6,9,5,9,8,9,4,2
1,Baseline,The_Thanksgiving_Reconciliation,3958.4289,0.5,10,10,10,10,10,10,9,3,10,0
2,BrainCEMISID,The_Thanksgiving_Reconciliation,18482.4168,0.82,6,3,2,5,3,6,2,4,4,2
2,Brain_No_Memory,The_Thanksgiving_Reconciliation,10718.5339,0.82,7,3,4,4,6,9,5,3,7,2
2,Brain_No_Emotion,The_Thanksgiving_Reconciliation,15614.7179,0,7,3,2,3,5,6,2,2,4,2
2,Baseline,The_Thanksgiving_Reconciliation,3882.0438,0.5,3,4,1,2,1,1,4,2,3,0
3,BrainCEMISID,The_Thanksgiving_Reconciliation,17067.5194,0.715,9,7,6,3,5,9,8,1,7,2
3,Brain_No_Memory,The_Thanksgiving_Reconciliation,10529.2919,0.715,8,9,8,5,8,10,8,2,8,2
3,Brain_No_Emotion,The_Thanksgiving_Reconciliation,16320.6105,0,10,9,9,8,10,9,7,6,10,2
